id,text,timestamp,user,location,source,language,query,true_sentiment,politician,party,is_sarcastic,cleaned_text,tokens,token_count,char_count,ml_label,ml_confidence,ml_probs,split,dl_label,dl_confidence,dl_probs,final_sentiment,final_confidence,is_different_from_ml,extracted_entities
274,"OK let's get right to the point. We have five recent college grads (must have majored in the F word) going out on a weekend camping trip. They run into someone who is in need of help, but instead of trying to assist him, they decide to set him on fire instead. Nice bunch of peopl",2025-04-08,unknown_user,,IMDB,en,imdb,negative,Unknown,Unknown,0,ok let get right point five recent college grad must majored word going weekend camping trip run someone need help but instead trying assist decide set fire instead nice bunch peopl,"['ok', 'let', 'get', 'right', 'point', 'five', 'recent', 'college', 'grad', 'must', 'majored', 'word', 'going', 'weekend', 'camping', 'trip', 'run', 'someone', 'need', 'help', 'but', 'instead', 'trying', 'assist', 'decide', 'set', 'fire', 'instead', 'nice', 'bunch', 'peopl']",31,181,positive,0.4851,"{np.str_('negative'): 0.3095, np.str_('neutral'): 0.2055, np.str_('positive'): 0.4851}",labeled,negative,0.6089,"{'negative': 0.6089, 'neutral': 0.3441, 'positive': 0.047}",negative,0.4891,1,[]
275,@user may be worth you investigating what happened to the wwe wrestler recently as part of this programme! Seth Rollins is the guy...,2024-01-14,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,may worth investigating happened wwe wrestler recently part programme seth rollins guy,"['may', 'worth', 'investigating', 'happened', 'wwe', 'wrestler', 'recently', 'part', 'programme', 'seth', 'rollins', 'guy']",12,86,neutral,0.4541,"{np.str_('negative'): 0.1601, np.str_('neutral'): 0.4541, np.str_('positive'): 0.3858}",labeled,neutral,0.9313,"{'neutral': 0.9313, 'positive': 0.0385, 'negative': 0.0302}",neutral,0.7404,0,"['@user', 'Seth Rollins']"
276,"""But with poverty defenders, midfielders from Galatasaray and Olympiakos and a captain that works as cancer in your team, you may expect to""",2024-07-22,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,1,but poverty defender midfielders galatasaray olympiakos captain work cancer team may expect,"['but', 'poverty', 'defender', 'midfielders', 'galatasaray', 'olympiakos', 'captain', 'work', 'cancer', 'team', 'may', 'expect']",12,91,positive,0.4109,"{np.str_('negative'): 0.2626, np.str_('neutral'): 0.3265, np.str_('positive'): 0.4109}",labeled,negative,0.7456,"{'negative': 0.7456, 'neutral': 0.2413, 'positive': 0.0131}",negative,0.5524,1,"['Olympiakos', 'Galatasaray']"
277,I'll be live streaming the sad Giants fans via @user this Saturday night at MetLife after @user beats the Giants again. #JAXvsNYG,2024-04-21,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,ill live streaming sad giant fan via saturday night metlife beat giant,"['ill', 'live', 'streaming', 'sad', 'giant', 'fan', 'via', 'saturday', 'night', 'metlife', 'beat', 'giant']",12,70,positive,0.5785,"{np.str_('negative'): 0.1504, np.str_('neutral'): 0.2711, np.str_('positive'): 0.5785}",labeled,neutral,0.6675,"{'neutral': 0.6675, 'negative': 0.1767, 'positive': 0.1558}",neutral,0.5089,1,"['Giants', '@user', 'MetLife']"
278,"whenever you think you've figured out late marriage , it throws you for a loop .",2025-05-09,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,whenever think youve figured late marriage throw loop,"['whenever', 'think', 'youve', 'figured', 'late', 'marriage', 'throw', 'loop']",8,53,neutral,0.4455,"{np.str_('negative'): 0.1649, np.str_('neutral'): 0.4455, np.str_('positive'): 0.3896}",labeled,neutral,0.7679,"{'neutral': 0.7679, 'negative': 0.1788, 'positive': 0.0533}",neutral,0.6389,0,[]
279,Shawn with little kids may just be the cutest thing on the face of this planet,2024-02-27,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,shawn little kid may cutest thing face planet,"['shawn', 'little', 'kid', 'may', 'cutest', 'thing', 'face', 'planet']",8,45,negative,0.3792,"{np.str_('negative'): 0.3792, np.str_('neutral'): 0.2626, np.str_('positive'): 0.3582}",labeled,positive,0.9432,"{'positive': 0.9432, 'neutral': 0.0438, 'negative': 0.013}",positive,0.7092,1,[]
280,"""In other news, had a great Saturday on the town with @user and my old uni friend at a David Bowie tribute orchestra :P""",2024-09-01,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,news great saturday town old uni friend david bowie tribute orchestra,"['news', 'great', 'saturday', 'town', 'old', 'uni', 'friend', 'david', 'bowie', 'tribute', 'orchestra']",11,69,positive,0.6139,"{np.str_('negative'): 0.1379, np.str_('neutral'): 0.2482, np.str_('positive'): 0.6139}",labeled,positive,0.9673,"{'positive': 0.9673, 'neutral': 0.0295, 'negative': 0.0032}",positive,0.8259,0,"['@user', 'David Bowie', ':P']"
281,a solid film ... but more conscientious than it is truly stirring . ,2024-12-06,unknown_user,,SST-2,en,sst2,positive,Unknown,Unknown,0,solid film but conscientious truly stirring,"['solid', 'film', 'but', 'conscientious', 'truly', 'stirring']",6,43,positive,0.5315,"{np.str_('negative'): 0.3576, np.str_('neutral'): 0.1109, np.str_('positive'): 0.5315}",labeled,positive,0.8135,"{'positive': 0.8135, 'neutral': 0.1544, 'negative': 0.0321}",positive,0.7007,0,[]
282,That Kris Bryant 9th inning home run was the turning point in the season.,2024-02-14,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,kris bryant 9th inning home run turning point season,"['kris', 'bryant', '9th', 'inning', 'home', 'run', 'turning', 'point', 'season']",9,52,neutral,0.3923,"{np.str_('negative'): 0.2745, np.str_('neutral'): 0.3923, np.str_('positive'): 0.3331}",labeled,neutral,0.818,"{'neutral': 0.818, 'positive': 0.1725, 'negative': 0.0095}",neutral,0.6477,0,[]
283,"has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they're not interested .",2024-04-29,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,enough wit energy geniality please not fanatical adherent either side but also people know nothing subject think theyre not interested,"['enough', 'wit', 'energy', 'geniality', 'please', 'not', 'fanatical', 'adherent', 'either', 'side', 'but', 'also', 'people', 'know', 'nothing', 'subject', 'think', 'theyre', 'not', 'interested']",20,134,positive,0.3861,"{np.str_('negative'): 0.304, np.str_('neutral'): 0.3099, np.str_('positive'): 0.3861}",labeled,neutral,0.5217,"{'neutral': 0.5217, 'negative': 0.4248, 'positive': 0.0535}",neutral,0.437,1,[]
284,The Anti-trump Riots Are A Smoke Screen The Real Goal – Eliminate The Electoral College:,2024-01-01,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Trump,Unknown,0,antitrump riot smoke screen real goal eliminate electoral college,"['antitrump', 'riot', 'smoke', 'screen', 'real', 'goal', 'eliminate', 'electoral', 'college']",9,65,negative,0.4533,"{np.str_('negative'): 0.4533, np.str_('neutral'): 0.2253, np.str_('positive'): 0.3215}",labeled,negative,0.7931,"{'negative': 0.7931, 'neutral': 0.1927, 'positive': 0.0142}",negative,0.6572,0,"['The Electoral College', 'Riots Are A Smoke Screen']"
285,@user @user i seized some in our neighborhood on EID's 2nd day but faced some anger frm their families' side :( so gave thm back,2025-01-09,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,seized neighborhood eids 2nd day but faced anger frm family side gave thm back,"['seized', 'neighborhood', 'eids', '2nd', 'day', 'but', 'faced', 'anger', 'frm', 'family', 'side', 'gave', 'thm', 'back']",14,78,positive,0.4176,"{np.str_('negative'): 0.1838, np.str_('neutral'): 0.3985, np.str_('positive'): 0.4176}",labeled,neutral,0.6158,"{'neutral': 0.6158, 'negative': 0.3532, 'positive': 0.031}",neutral,0.5289,1,['EID']
286,@user Same could be said about Marie Colvin. I may not liked him\u002c nor his employer but he never harmed anyone and he has family.,2024-04-29,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,could said marie colvin may not liked himu002c nor employer but never harmed anyone family,"['could', 'said', 'marie', 'colvin', 'may', 'not', 'liked', 'himu002c', 'nor', 'employer', 'but', 'never', 'harmed', 'anyone', 'family']",15,90,neutral,0.5394,"{np.str_('negative'): 0.2425, np.str_('neutral'): 0.5394, np.str_('positive'): 0.2181}",labeled,negative,0.5352,"{'negative': 0.5352, 'neutral': 0.4393, 'positive': 0.0255}",neutral,0.4793,0,"['@user', 'Marie Colvin']"
287,"""tonight I dreamed of being in Orleans with the bus lines of Milan, and the IperCoop of Piazza Lodi instead of the Carrefour of Place d'Arc.""",2024-10-06,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,tonight dreamed orleans bus line milan ipercoop piazza lodi instead carrefour place darc,"['tonight', 'dreamed', 'orleans', 'bus', 'line', 'milan', 'ipercoop', 'piazza', 'lodi', 'instead', 'carrefour', 'place', 'darc']",13,88,neutral,0.5912,"{np.str_('negative'): 0.1651, np.str_('neutral'): 0.5912, np.str_('positive'): 0.2437}",labeled,neutral,0.9215,"{'neutral': 0.9215, 'negative': 0.0395, 'positive': 0.039}",neutral,0.7894,0,"['the IperCoop of Piazza Lodi', 'Milan', 'Orleans']"
288,it's a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it .,2025-03-04,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,perfect show respect one underrated professional deserve but rarely receive,"['perfect', 'show', 'respect', 'one', 'underrated', 'professional', 'deserve', 'but', 'rarely', 'receive']",10,75,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,positive,0.9393,"{'positive': 0.9393, 'neutral': 0.0495, 'negative': 0.0112}",positive,0.7254,0,[]
289,"""Cate Blanchett isn't a tall poppy, she's a redwood. Long may she continue to grow. #AACTAs""",2025-04-18,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,cate blanchett isnt tall poppy shes redwood long may continue grow,"['cate', 'blanchett', 'isnt', 'tall', 'poppy', 'shes', 'redwood', 'long', 'may', 'continue', 'grow']",11,66,positive,0.4217,"{np.str_('negative'): 0.196, np.str_('neutral'): 0.3823, np.str_('positive'): 0.4217}",labeled,neutral,0.7709,"{'neutral': 0.7709, 'positive': 0.1369, 'negative': 0.0923}",neutral,0.6155,1,[]
290,interesting how the US will now see Latin America. The ice cream is really good and so is the health system. Get Cuba to run Obamacare.,2024-12-22,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Obama,Unknown,0,interesting u see latin america ice cream really good health system get cuba run obamacare,"['interesting', 'u', 'see', 'latin', 'america', 'ice', 'cream', 'really', 'good', 'health', 'system', 'get', 'cuba', 'run', 'obamacare']",15,90,positive,0.4366,"{np.str_('negative'): 0.3258, np.str_('neutral'): 0.2377, np.str_('positive'): 0.4366}",labeled,positive,0.9237,"{'positive': 0.9237, 'neutral': 0.0721, 'negative': 0.0042}",positive,0.7289,0,"['US', 'Latin America', 'Cuba']"
291,First time I've been called off in a while and couldn't ask for a better day to have off. Plus Jason Aldean is tomorrow!,2024-08-17,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,positive,Unknown,Unknown,0,first time ive called couldnt ask better day plus jason aldean tomorrow,"['first', 'time', 'ive', 'called', 'couldnt', 'ask', 'better', 'day', 'plus', 'jason', 'aldean', 'tomorrow']",12,71,positive,0.4365,"{np.str_('negative'): 0.2529, np.str_('neutral'): 0.3106, np.str_('positive'): 0.4365}",labeled,positive,0.9773,"{'positive': 0.9773, 'neutral': 0.02, 'negative': 0.0027}",positive,0.761,0,['Jason Aldean']
292,(Part I) Dead Network Walking: Why Google+ May Be On its Way Out: Google is phasing out many of the capabiliti...,2024-08-31,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,part dead network walking google may way google phasing many capabiliti,"['part', 'dead', 'network', 'walking', 'google', 'may', 'way', 'google', 'phasing', 'many', 'capabiliti']",11,71,positive,0.4147,"{np.str_('negative'): 0.36, np.str_('neutral'): 0.2253, np.str_('positive'): 0.4147}",labeled,neutral,0.6321,"{'neutral': 0.6321, 'negative': 0.3352, 'positive': 0.0327}",neutral,0.4694,1,[]
293,"""via GigaOM: Facebook may have solved mobile, but Google is still struggling with it",2024-12-01,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,via gigaom facebook may solved mobile but google still struggling,"['via', 'gigaom', 'facebook', 'may', 'solved', 'mobile', 'but', 'google', 'still', 'struggling']",10,65,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,negative,0.5184,"{'negative': 0.5184, 'neutral': 0.4382, 'positive': 0.0434}",negative,0.4132,1,['Google']
294,looking and stylish ,2024-08-25,unknown_user,,SST-2,en,sst2,positive,Unknown,Unknown,0,looking stylish,"['looking', 'stylish']",2,15,positive,0.4046,"{np.str_('negative'): 0.2554, np.str_('neutral'): 0.34, np.str_('positive'): 0.4046}",labeled,positive,0.7414,"{'positive': 0.7414, 'neutral': 0.2218, 'negative': 0.0368}",positive,0.6067,0,[]
295,I'm only ok with 3rd floor playing Snoop Dogg this early because I'm still on a gangsta rap high after seeing Straight Outta Compton #dope,2024-04-10,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,im ok 3rd floor playing snoop dogg early im still gangsta rap high seeing straight outta compton,"['im', 'ok', '3rd', 'floor', 'playing', 'snoop', 'dogg', 'early', 'im', 'still', 'gangsta', 'rap', 'high', 'seeing', 'straight', 'outta', 'compton']",17,96,neutral,0.433,"{np.str_('negative'): 0.2668, np.str_('neutral'): 0.433, np.str_('positive'): 0.3002}",labeled,neutral,0.5085,"{'neutral': 0.5085, 'positive': 0.4558, 'negative': 0.0357}",neutral,0.4783,0,"['Snoop Dogg', 'Straight Outta Compton']"
296,"There's fake news, and then there's bulls**t news.",2024-01-21,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,there fake news there bullst news,"['there', 'fake', 'news', 'there', 'bullst', 'news']",6,33,neutral,0.3784,"{np.str_('negative'): 0.2652, np.str_('neutral'): 0.3784, np.str_('positive'): 0.3565}",labeled,negative,0.802,"{'negative': 0.802, 'neutral': 0.1845, 'positive': 0.0135}",negative,0.5873,1,[]
297,"will undoubtedly play well in european markets , where mr . besson is a brand name , and in asia , where ms . shu is an institution , but american audiences will probably find it familiar and insufficiently cathartic .",2025-02-09,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,negative,Unknown,Unknown,0,undoubtedly play well european market mr besson brand name asia m shu institution but american audience probably find familiar insufficiently cathartic,"['undoubtedly', 'play', 'well', 'european', 'market', 'mr', 'besson', 'brand', 'name', 'asia', 'm', 'shu', 'institution', 'but', 'american', 'audience', 'probably', 'find', 'familiar', 'insufficiently', 'cathartic']",21,151,negative,0.4183,"{np.str_('negative'): 0.4183, np.str_('neutral'): 0.2016, np.str_('positive'): 0.3801}",labeled,positive,0.5159,"{'positive': 0.5159, 'neutral': 0.4527, 'negative': 0.0314}",positive,0.4616,1,"['asia', 'shu', 'besson']"
298,"""'A Bee Gees tune was on the radio, the sun was out and the smell of bacon wafted through the air.' #guesthouse""",2025-03-31,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,neutral,Unknown,Unknown,0,bee gee tune radio sun smell bacon wafted air,"['bee', 'gee', 'tune', 'radio', 'sun', 'smell', 'bacon', 'wafted', 'air']",9,45,neutral,0.446,"{np.str_('negative'): 0.1968, np.str_('neutral'): 0.446, np.str_('positive'): 0.3572}",labeled,neutral,0.8153,"{'neutral': 0.8153, 'positive': 0.1378, 'negative': 0.0469}",neutral,0.6676,0,[]
299,it's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel . . .,2024-12-23,unknown_user,,Rotten Tomatoes,en,rotten_tomatoes,positive,Unknown,Unknown,0,beautifully accomplished lyrical meditation bunch despondent vulnerable character living renown chelsea hotel,"['beautifully', 'accomplished', 'lyrical', 'meditation', 'bunch', 'despondent', 'vulnerable', 'character', 'living', 'renown', 'chelsea', 'hotel']",12,109,negative,0.4731,"{np.str_('negative'): 0.4731, np.str_('neutral'): 0.1705, np.str_('positive'): 0.3564}",labeled,positive,0.6982,"{'positive': 0.6982, 'neutral': 0.2605, 'negative': 0.0412}",positive,0.5615,1,[]
300,Adamawa to pay prayer warriors N200m to pray against Boko Haram. At 1st I thought this was a joke. Now I know money's the root of all evils.,2024-10-03,unknown_user,,Twitter (tweet_eval),en,tweet_eval_sentiment,negative,Unknown,Unknown,0,adamawa pay prayer warrior n200m pray against boko haram 1st thought joke know money root evil,"['adamawa', 'pay', 'prayer', 'warrior', 'n200m', 'pray', 'against', 'boko', 'haram', '1st', 'thought', 'joke', 'know', 'money', 'root', 'evil']",16,94,neutral,0.4912,"{np.str_('negative'): 0.2944, np.str_('neutral'): 0.4912, np.str_('positive'): 0.2144}",labeled,negative,0.8085,"{'negative': 0.8085, 'neutral': 0.1807, 'positive': 0.0109}",negative,0.6029,1,"['Adamawa', 'Boko Haram']"
